Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0,S,0,0,0,0,0,0,71.3,0,0,92.96,99.94512,1.264276,0,0,0,0,0,0,89.9999,89.9999,0,0
0.09999999,S,0.09999999,0.04090485,0,0.4101363,0,1500.257,70.85645,0.1692475,0,92.79735,99.94512,1.293714,648.975533208105,648.975533207016,0.00118883017267277,52.0985319000901,51.68346,0.00009525851,89.9999,89.9999,2.060072,0.000003822927
0.2,S,0.2,0.09827824,3.225562,0.4210853,0.4394923,1468.271,70.19189,1.002811,1.172166,92.6347,99.94512,1.323153,640.380761693082,640.3806,-0.4550717,116.111494122438,115.9272,-0.02384039,89.99697,90.01178,10.67377,-0.0006611912
0.3,S,0.3,0.1565535,2.025,0.3906101,0.2719185,1508.048,69.52666,2.3594,1.769669,92.47205,99.94512,1.352591,664.594985854452,664.5948,-0.497027,181.41019363686,181.2941,-0.07416939,89.97509,90.02344,25.84168,-0.005537489
0.3999999,S,0.3999999,0.2172496,1.406949,0.3755049,0.1882178,1570.652,68.84203,4.364878,2.3159,92.3094,99.94512,1.38203,699.844813709851,699.8448,-0.1385263,249.505308566968,249.4218,-0.108392,89.92451,90.0249,47.68769,-0.01497933
0.4999998,S,0.4999998,0.281331,0.9957491,0.3659836,0.1334233,1617.922,68.12741,7.127616,2.7204,92.14676,99.94512,1.411469,728.540723490016,728.5403,0.7855312,321.294888961311,321.2294,-0.07643609,89.8389,90.01363,76.55863,-0.02500409
0.5999997,S,0.5999997,0.3474984,0.6797667,0.3617264,0.09172343,1646.217,67.39677,10.73596,2.828429,91.98411,99.94512,1.440907,748.570456832695,748.5666,2.402958,395.301709487242,395.2458,0.08502985,89.71611,89.98767,112.736,-0.02593936
0.6999996,S,0.6999996,0.4153044,0.413686,0.3616963,0.05676036,1666.984,66.6554,15.31209,2.482891,91.82146,99.94512,1.470346,765.068157261066,765.0533,4.767957,471.070997983626,471.0188,0.4492913,89.56073,89.94535,156.4144,-0.001206944
0.7999995,S,0.7999995,0.4844751,0.1852695,0.362074,0.02670405,1680.506,65.9062,20.8254,1.580472,91.65881,99.94512,1.499784,778.042197319429,778.0034,7.769839,548.290569135949,548.2372,1.086674,89.38584,89.88643,207.7526,0.07308832
0.8999994,S,0.8999994,0.5548462,0.0001692029,0.3627304,0.002115797,1694.066,65.15105,27.31297,0.1634138,91.49616,99.94512,1.529223,790.933403897934,790.8551,11.12925,626.804344908582,626.7452,2.04731,89.21306,89.81284,266.8836,0.2270034
0.9999993,S,0.9999993,0.6264161,-0.1274872,0.3622203,-0.01523479,1706.471,64.38994,34.6907,-1.492817,91.33352,99.94512,1.558661,803.186470656982,803.0589,14.31467,706.597499830311,706.5281,3.339853,89.06948,89.72916,333.936,0.4937414
1.099999,S,1.099999,0.6989312,-0.1849605,0.3618592,-0.02362262,1710.147,63.62521,43.04116,-2.868561,91.17087,99.94512,1.5881,810.874180817394,810.7045,16.58767,787.339842391156,787.2563,4.906119,88.98037,89.64294,409.0226,0.9042055
1.199999,S,1.199999,0.772184,-0.1710553,0.361446,-0.02268976,1713.863,62.85899,52.33671,-3.348206,91.00822,99.94512,1.617539,818.297027479783,818.1114,17.42878,868.835991921806,868.7359,6.624545,88.95924,89.5631,492.2234,1.480109
1.299999,S,1.299999,0.846172,-0.1033866,0.360996,-0.01445244,1719.963,62.09122,62.58497,-2.549714,90.84557,99.94512,1.646977,826.655443900624,826.4871,16.68222,951.086840910562,950.9701,8.338059,88.99889,89.49765,583.613,2.228923
1.399999,S,1.399999,0.9211009,-0.01727865,0.3715956,-0.003381711,1730.654,61.31977,76.09312,-0.7038171,90.68292,100.7288,1.818266,835.969783034721,835.8381,14.83741,1034.31320074116,1034.182,9.91065,89.07011,89.45094,683.2787,3.142921
1.499999,S,1.499999,0.9965929,0.04510824,0.4417945,0.005889755,1738.863,60.54375,105.5372,1.428238,90.52028,103.5158,2.352124,835.804135382959,835.7065,12.77492,1117.98235792246,1117.84,11.27739,89.13075,89.42199,791.2977,4.204019
1.599999,S,1.599999,1.071453,0.04262054,0.4891858,0.007011068,1716.996,59.76936,134.5668,1.955231,90.35763,105.5011,2.740893,819.651269666181,819.5613,12.14411,1200.69031021885,1200.539,12.49802,89.133,89.40356,907.6432,5.393215
1.699999,S,1.699999,1.144881,-0.008041422,0.4836087,-0.0005086726,1672.841,59.0083,151.2797,-0.1611187,90.19498,105.6431,2.796042,797.456377466034,797.3381,13.7342,1281.64067565342,1281.479,13.79346,89.08187,89.38331,1032.164,6.70633
1.799999,S,1.799999,1.215871,-0.02517048,0.4719253,-0.004148785,1619.658,58.27186,165.7843,-1.474101,90.03233,105.6797,2.832103,770.574319670827,770.4377,14.50974,1359.72360079662,1359.549,15.2264,89.05663,89.35834,1164.623,8.156673
1.899999,S,1.899999,1.284464,0.003711696,0.4593175,0.00009167565,1556.292,57.55997,179.253,0.0361479,89.86968,105.7881,2.881167,737.548361508252,737.4364,12.85074,1434.96993892631,1434.783,16.59858,89.07887,89.3372,1304.743,9.749401
1.999998,S,1.999998,1.350256,0.01457153,0.4477024,0.002505383,1500.672,56.87603,192.1473,1.085449,89.70704,105.8119,2.914911,708.042982936276,707.9479,11.6033,1507.02690636692,1506.83,17.79757,89.08836,89.3233,1452.208,11.47017
2.099998,S,2.099998,1.413647,-0.004054467,0.4370801,-0.000382624,1449.809,56.21587,204.574,-0.1806423,89.54439,105.8017,2.942498,680.517234182227,680.4084,12.17026,1576.3230036861,1576.116,18.98217,89.06739,89.30998,1606.724,13.30861
2.199998,S,2.199998,1.47484,-0.00556802,0.4272525,-0.001075556,1414.054,55.57738,216.5065,-0.5494413,89.38174,105.4829,2.914245,661.100044146882,660.9874,12.2035,1643.14617713084,1642.928,20.21264,89.06073,89.29514,1768.025,15.26836
2.299998,S,2.299998,1.534738,0.005430241,0.4180113,0.0007898081,1387.57,54.95238,228.1068,0.434276,89.21909,105.1931,2.891232,646.683440531669,646.5848,11.29463,1708.46556681831,1708.237,21.38218,89.0682,89.28286,1935.922,17.34889
2.399998,S,2.399998,1.593432,0.001419064,0.4093067,0.0003661353,1361.113,54.33959,239.3755,0.2156628,89.05644,104.9209,2.871396,632.002443667207,631.9022,11.25604,1772.32831735445,1772.09,22.50045,89.06181,89.27254,2110.27,19.54299
2.499998,S,2.499998,1.6509,-0.002655052,0.4011114,-0.0004508309,1333.539,53.73905,250.2942,-0.2832191,88.89379,104.6578,2.853211,616.380757984242,616.275,11.41767,1834.70363990193,1834.455,23.64108,89.05405,89.26166,2290.922,21.84994
2.599998,S,2.599998,1.706745,0.001784836,0.3934506,0.0002253748,1294.44,53.15353,260.7663,0.1503111,88.73115,104.412,2.838158,593.517593503748,593.4198,10.7738,1895.08671599764,1894.828,24.74991,89.05502,89.25166,2477.706,24.27006
2.699998,S,2.699998,1.757834,0.001184965,0.3866985,0.0002413529,1142.9,52.60635,270.1064,0.1694545,88.5685,104.19,2.82743,501.631624856349,501.5458,9.278877,1949.39766929541,1949.13,25.74029,89.05169,89.24339,2670.251,26.79577
2.799998,S,2.799998,1.800657,-0.0008058184,0.3812241,-0.0001313699,991.3759,52.12725,277.5526,-0.09603758,88.40585,104.0086,2.824031,408.419490476673,408.342,7.955579,1994.44369960593,1994.168,26.59789,89.04651,89.23584,2867.719,29.41377
2.899998,S,2.899998,1.835085,0.0009099469,0.3769436,0.0001191079,839.8655,51.71648,283.0834,0.08972725,88.2432,103.8641,2.827311,314.219847295638,314.157,6.284249,2030.112497173,2029.83,27.30303,89.04506,89.22936,3069.175,32.11022
2.999998,S,2.999998,1.863034,0.0006692602,0.3735467,0.0001267909,788.3959,51.36009,287.1262,0.09772505,88.08055,103.7479,2.835714,281.848432083513,281.7896,5.758472,2059.16725760178,2058.879,27.8905,89.04196,89.22389,3273.773,34.87017
3.099998,S,3.099998,1.888143,-0.00008257643,0.3705541,-0.00001663262,704.3186,51.02647,290.4779,-0.01306699,87.91791,103.6455,2.846622,228.775574185198,228.7217,4.964604,2084.81770143832,2084.524,28.43024,89.03817,89.21861,3481.12,37.68696
3.199997,S,3.199997,1.907826,0.0006213323,0.3682471,0.0000895974,610.7676,50.73576,292.5929,0.07130507,87.75526,103.5643,2.861364,169.604752318197,169.5593,3.926295,2104.36731139494,2104.069,28.86876,89.03587,89.21392,3690.696,40.55276
3.299997,S,3.299997,1.922343,0.0004424127,0.3665673,0.00007844237,521.106,50.48621,293.5466,0.06288353,87.59261,103.5053,2.880132,112.856289077192,112.8168,2.985234,2118.20507755596,2117.903,29.20875,89.03279,89.20987,3901.911,43.45741
3.399997,S,3.399997,1.930369,0.0001979336,0.3656465,0.00002923951,386.5511,50.28685,293.0799,0.0234427,87.42996,103.4733,2.903777,27.6574292938227,27.61248,1.57618,2124.58185127238,2124.277,29.42665,89.02958,89.20635,4114.124,46.39037
3.499997,S,3.499997,1.932906,0.0004942228,0.3653565,0.00007473151,346.367,50.13303,291.436,0.05961326,87.26731,103.4626,2.931271,3.26955075421823,3.065803,1.13614,2125.51284352957,2125.206,29.55196,89.02692,89.20333,4326.619,49.3396
3.599997,S,3.599997,1.934122,0.0003701956,0.3652178,0.00006246544,316.7443,49.9911,289.5137,0.04951052,87.10467,103.4578,2.959846,-14.6836121924121,-14.65953,0.8406231,2125.05562186579,2124.747,29.65256,89.02387,89.20044,4539.131,52.30009
3.699997,S,3.699997,1.931209,0.0003063124,0.3655503,0.0000465613,201.1678,49.88023,286.7385,0.03649269,86.94202,103.4697,2.991435,-87.3705933129533,-87.3697,-0.3950921,2119.51068664467,2119.201,29.66761,89.02084,89.19794,4751.368,55.26725
3.799997,S,3.799997,1.923751,0.0004357523,0.3664054,0.00006727837,161.6772,49.80748,283.0523,0.05191885,86.77937,103.4998,3.02632,-110.578165029807,-110.5752,-0.8097693,2109.48608585825,2109.176,29.60511,89.01802,89.19583,4962.757,58.23123
3.899997,S,3.899997,1.913618,0.0003625226,0.3675747,0.00005857779,86.50625,49.75632,278.8628,0.04437409,86.61672,103.541,3.063213,-156.556011878813,-156.5478,-1.603487,2096.32000975402,2096.01,29.48763,89.01498,89.19399,5172.991,61.18658
3.999997,S,3.999997,1.899054,0.0003729209,0.4285837,0.00005354556,0,49.7411,317.8189,0.03961637,86.45895,103.6005,3.102536,-237.745759875011,-237.7278,-2.922233,2077.9771809117,2077.668,29.28154,89.01198,89.19256,5381.635,64.12589
4.099999,S,4.099999,1.878948,0.0004532575,0.4309561,0.0000737808,0,49.74107,310.5157,0.05304071,86.45895,103.6827,3.117424,-233.021955927693,-233.0043,-2.868471,2054.46368713148,2054.156,28.99195,89.00883,89.19139,5588.106,67.03952
4.200001,S,4.200001,1.859223,0.0003649105,0.4333183,0.00005607355,0,49.74107,303.433,0.03917759,86.45895,103.7643,3.132189,-228.440547099569,-228.4234,-2.798909,2031.41524633128,2031.109,28.70906,89.00546,89.19019,5792.25,69.92451
4.300004,S,4.300004,1.839869,0.0004524907,0.4356697,0.00007089815,0,49.74107,296.5619,0.04815316,86.45895,103.8446,3.146723,-223.99613205196,-223.9793,-2.745969,2008.81684622623,2008.512,28.43204,89.00227,89.18899,5994.114,72.78152
4.400006,S,4.400006,1.820873,0.0004044807,0.4380101,0.00006398684,0,49.74107,289.8935,0.04225567,86.45895,103.9241,3.161116,-219.682910123593,-219.6665,-2.685103,1986.65448717398,1986.351,28.16079,88.9989,89.18777,6193.743,75.61111
4.500008,S,4.500008,1.802227,0.0004431441,0.4403391,0.00006883319,0,49.74107,283.4211,0.04420695,86.45895,104.0026,3.175315,-215.496361641356,-215.4803,-2.631006,1964.91917079659,1964.617,27.89533,88.99561,89.18652,6391.179,78.41386
4.60001,S,4.60001,1.783921,0.0004246426,0.4426562,0.00006779035,0,49.74107,277.1358,0.04234963,86.45895,104.0801,3.189358,-211.430793143198,-211.4151,-2.576001,1943.59589122114,1943.295,27.6352,88.99223,89.18526,6586.464,81.19036
4.700013,S,4.700013,1.765943,0.000447073,0.4449615,0.00006997665,0,49.74107,271.031,0.0425317,86.45895,104.1569,3.203249,-207.482051294638,-207.4667,-2.523886,1922.67165264747,1922.372,27.38053,88.98887,89.18398,6779.639,83.94111
4.800015,S,4.800015,1.748285,0.0004426603,0.4472547,0.00007014688,0,49.74107,265.099,0.04148894,86.45895,104.2327,3.216975,-203.645109371006,-203.6301,-2.472437,1902.13545042336,1901.837,27.13096,88.98546,89.18269,6970.744,86.66664
4.900017,S,4.900017,1.730938,0.0004486389,0.4495355,0.00007188308,0,49.74107,259.3345,0.04138099,86.45895,104.3078,3.230565,-199.91638434,-199.9017,-2.423028,1881.97728542195,1881.68,26.88646,88.98204,89.18138,7159.816,89.36746
5.00002,S,5.00002,1.713895,0.0004580893,0.4518036,0.00007308625,0,49.74107,253.7306,0.04095846,86.45895,104.3821,3.24401,-196.291665699523,-196.2773,-2.374769,1862.18615652545,1861.89,26.64687,88.97859,89.18005,7346.893,92.0441
5.100022,S,5.100022,1.697146,0.0004498009,0.454059,0.00007150108,0,49.74107,248.2817,0.03901551,86.45895,104.4556,3.257309,-192.767143996309,-192.7531,-2.326853,1842.75306257131,1842.458,26.41205,88.97511,89.1787,7532.01,94.69701
5.200024,S,5.200024,1.680683,0.0004664937,0.4563016,0.00007382609,0,49.74107,242.9821,0.03923116,86.45895,104.5284,3.270484,-189.339247428703,-189.3255,-2.281593,1823.66600325513,1823.372,26.18188,88.97163,89.17735,7715.203,97.32667
5.300026,S,5.300026,1.664501,0.000469684,0.458531,0.0000751295,0,49.74107,237.8267,0.0388873,86.45895,104.6005,3.283533,-186.004554677964,-185.9911,-2.237204,1804.91797565591,1804.625,25.95614,88.96811,89.17596,7896.506,99.93353
5.400029,S,5.400029,1.648589,0.0004666395,0.4607474,0.00007427635,0,49.74107,232.8096,0.03745417,86.45895,104.6718,3.296451,-182.759361291975,-182.7462,-2.193291,1786.49598235472,1786.204,25.73486,88.96456,89.17457,8075.953,102.518
5.500031,S,5.500031,1.632941,0.0004856734,0.4629508,0.00007710262,0,49.74107,227.9269,0.03788333,86.45895,104.7426,3.30926,-179.600989805322,-179.5881,-2.151715,1768.3960200124,1768.105,25.51782,88.96101,89.17315,8253.574,105.0807
5.600033,S,5.600033,1.617552,0.0004798651,0.4651407,0.00007695127,0,49.74107,223.1735,0.03684672,86.45895,104.8127,3.321947,-176.526414271142,-176.5138,-2.110295,1750.60708793481,1750.317,25.30489,88.95741,89.17171,8429.403,107.6217
5.700036,S,5.700036,1.602414,0.0004809297,0.4673173,0.00007681935,0,49.74107,218.545,0.03585342,86.45895,104.8822,3.334527,-173.532545965655,-173.5202,-2.069952,1733.12118779432,1732.832,25.09609,88.95379,89.17026,8603.47,110.1418
5.800038,S,5.800038,1.587519,0.000507055,0.4694808,0.00008071572,0,49.74107,214.0372,0.03672538,86.45895,104.9511,3.347001,-170.616799094944,-170.6047,-2.031864,1715.9293173421,1715.641,24.89122,88.95016,89.16879,8775.805,112.6411
5.90004,S,5.90004,1.572863,0.0005068878,0.4716308,0.00008144013,0,49.74107,209.6461,0.0361298,86.45895,105.0194,3.359367,-167.776447118588,-167.7646,-1.993789,1699.02547422706,1698.738,24.6901,88.9465,89.1673,8946.437,115.1201
6.000042,S,6.000042,1.558439,0.0005130183,0.4737676,0.00008214599,0,49.74107,205.3675,0.03553867,86.45895,105.0873,3.371641,-165.009001725187,-164.9974,-1.956692,1682.40166046385,1682.115,24.49277,88.94281,89.16579,9115.396,117.5793
6.100045,S,6.100045,1.544241,0.0005195162,0.4758912,0.00008282058,0,49.74107,201.198,0.03494688,86.45895,105.1546,3.383829,-162.311962329272,-162.3006,-1.920509,1666.04987574216,1665.764,24.29914,88.93909,89.16426,9282.706,120.0188
6.200047,S,6.200047,1.530264,0.000515419,0.4780014,0.00008291959,0,49.74107,197.1342,0.03413104,86.45895,105.2214,3.39592,-159.683427197179,-159.6723,-1.885082,1649.96511743481,1649.68,24.10903,88.93535,89.16272,9448.396,122.4392
6.300049,S,6.300049,1.516502,0.0005309064,0.4800985,0.0000851304,0,49.74107,193.1723,0.03418728,86.45895,105.2878,3.407943,-157.120704500787,-157.1098,-1.851088,1634.13938618211,1633.855,23.9224,88.93159,89.16116,9612.491,124.8408
6.400052,S,6.400052,1.502949,0.0005316889,0.4821825,0.00008604395,0,49.74107,189.3087,0.03371709,86.45895,105.3537,3.419869,-154.621583320644,-154.6109,-1.817589,1618.56368089525,1618.28,23.73911,88.9278,89.15957,9775.021,127.2238
6.500054,S,6.500054,1.489601,0.000532844,0.4842534,0.00008583715,0,49.74107,185.5413,0.03282607,86.45895,105.4193,3.43174,-152.184764205136,-152.1743,-1.784622,1603.23600236959,1602.953,23.55919,88.92397,89.15797,9936.003,129.5887
6.600056,S,6.600056,1.476454,0.0005586246,0.4863111,0.00008967805,0,49.74107,181.8665,0.03347385,86.45895,105.4844,3.443525,-149.80776217266,-149.7975,-1.753454,1588.14934823706,1587.867,23.38245,88.92014,89.15633,10095.47,131.9358
6.700058,S,6.700058,1.463502,0.0005494031,0.4883558,0.00008894407,0,49.74107,178.2814,0.03240952,86.45895,105.5492,3.455244,-147.488852036842,-147.4788,-1.721925,1573.29671874344,1573.015,23.20884,88.91626,89.1547,10253.43,134.2653
6.800061,S,6.800061,1.45074,0.0005603218,0.4903879,0.00009041051,0,49.74107,174.7832,0.03216401,86.45895,105.6136,3.466906,-145.226153015032,-145.2163,-1.691666,1558.67311360957,1558.392,23.0383,88.91236,89.15304,10409.93,136.5776
6.900063,S,6.900063,1.438164,0.0005574316,0.4924071,0.00009065201,0,49.74107,171.3695,0.03149072,86.45895,105.6777,3.478503,-143.018055512889,-143.0084,-1.661846,1544.2725323424,1543.992,22.87075,88.90843,89.15135,10564.98,138.8731
7.000065,S,7.000065,1.425769,0.0005648414,0.4944139,0.00009027107,0,49.74107,168.0375,0.03062419,86.45895,105.7415,3.490057,-140.862861173533,-140.8534,-1.632595,1530.08897613128,1529.809,22.7062,88.90447,89.14965,10718.59,141.1519
7.100068,S,7.100068,1.413551,0.0005962025,0.4964084,0.00009628979,0,49.74107,164.7849,0.03190539,86.45895,105.805,3.501544,-138.758887420652,-138.7496,-1.605409,1516.11944132039,1515.84,22.54443,88.90052,89.14793,10870.8,143.4144
7.20007,S,7.20007,1.40151,0.0005854194,0.49839,0.00009519339,0,49.74107,161.6095,0.03081162,86.45895,105.8682,3.512989,-136.705000056434,-136.6959,-1.577328,1502.35892854468,1502.08,22.38543,88.8965,89.14619,11021.63,145.6609
7.300072,S,7.300072,1.389634,0.000599338,0.5003604,0.00009683113,0,49.74107,158.5086,0.03061958,86.45895,105.8663,3.51265,-134.699223768048,-134.6903,-1.550474,1488.79843927943,1488.52,22.22919,88.89246,89.14442,11171.09,147.8916
7.400074,S,7.400074,1.377925,0.0005850198,0.5023187,0.00009502088,0,49.74107,155.4803,0.02935853,86.45895,105.857,3.510962,-132.74044360391,-132.7317,-1.523543,1475.43797127313,1475.16,22.0756,88.88838,89.14264,11319.2,150.1068
7.500077,S,7.500077,1.366376,0.0006217532,0.5042667,0.0001003362,0,49.74107,152.5225,0.03029386,86.45895,105.8478,3.509294,-130.82718372278,-130.8186,-1.498631,1462.2685252826,1461.991,21.92461,88.88432,89.14083,11465.99,152.3068
7.600079,S,7.600079,1.354986,0.0006233777,0.5062045,0.0001008846,0,49.74107,149.6337,0.02976838,86.45895,105.839,3.507697,-128.95871685887,-128.9503,-1.473358,1449.28909944841,1449.012,21.77612,88.8802,89.13901,11611.48,154.4918
7.700081,S,7.700081,1.34375,0.0006151277,0.5081329,0.00009893801,0,49.74107,146.8116,0.028535,86.45895,105.8304,3.506151,-127.133248531501,-127.125,-1.448191,1436.49469553512,1436.218,21.63017,88.87603,89.13717,11755.67,156.6621
7.800084,S,7.800084,1.332665,0.0006551497,0.5100526,0.0001047778,0,49.74107,144.0549,0.02954053,86.45895,105.8221,3.504637,-125.350200410334,-125.3421,-1.42503,1423.88131142988,1423.605,21.48662,88.87188,89.13529,11898.6,158.8179
7.900086,S,7.900086,1.321727,0.0006622236,0.5119652,0.0001062976,0,49.74107,141.3616,0.02929912,86.45895,105.814,3.503178,-123.608046628677,-123.6001,-1.401596,1411.44294674444,1411.167,21.34539,88.86768,89.13341,12040.28,160.9595
8.000088,S,8.000088,1.310933,0.0006728618,0.5138753,0.0001072964,0,49.74107,138.7312,0.02891647,86.45895,105.8063,3.501779,-121.906695481772,-121.8989,-1.378616,1399.17660236227,1398.901,21.2065,88.86344,89.13149,12180.72,163.0871
8.10009,S,8.10009,1.300279,0.0006748562,0.515782,0.0001069218,0,49.74107,136.1615,0.02817748,86.45895,105.7988,3.500427,-120.244545148396,-120.2369,-1.355919,1387.07827850955,1386.803,21.06992,88.85916,89.12956,12319.94,165.2009
8.200092,S,8.200092,1.289762,0.0006869665,0.5176736,0.0001091981,0,49.74107,133.6477,0.02814308,86.45895,105.7915,3.499103,-118.618503075557,-118.611,-1.334148,1375.14297371677,1374.868,20.93553,88.85487,89.12761,12457.96,167.3011
8.300095,S,8.300095,1.279381,0.0007134026,0.51955,0.0001137976,0,49.74107,131.1886,0.02868513,86.45895,105.7845,3.497832,-117.027868211498,-117.0205,-1.313209,1363.37068695089,1363.096,20.80328,88.85056,89.12563,12594.8,169.388
8.400097,S,8.400097,1.26913,0.0007111958,0.5214122,0.0001126432,0,49.74107,128.7824,0.02777401,86.45895,105.7778,3.496617,-115.471425714503,-115.4642,-1.291772,1351.75341935984,1351.479,20.67315,88.84618,89.12363,12730.47,171.4619
8.500099,S,8.500099,1.259009,0.0007192442,0.5232597,0.0001143257,0,49.74107,126.4277,0.02757598,86.45895,105.7679,3.494834,-113.948391251744,-113.9413,-1.271229,1340.2911701463,1340.017,20.5451,88.8418,89.12161,12864.98,173.5228
8.600101,S,8.600101,1.249015,0.000711037,0.5250928,0.0001122236,0,49.74107,124.1236,0.02648306,86.45895,105.7569,3.492836,-112.458053253209,-112.4511,-1.25054,1328.98093946386,1328.707,20.41911,88.83736,89.11957,12998.36,175.5709
8.700104,S,8.700104,1.239143,0.0007570538,0.5269123,0.0001187593,0,49.74107,121.8684,0.02742137,86.45895,105.746,3.490875,-110.999232697223,-110.9924,-1.231585,1317.81572709997,1317.542,20.2951,88.83293,89.1175,13130.62,177.6066
8.800106,S,8.800106,1.229393,0.0007720501,0.5287177,0.0001213778,0,49.74107,119.6607,0.02742452,86.45895,105.7354,3.488949,-109.57130791609,-109.5646,-1.212413,1306.79453164058,1306.521,20.17299,88.82845,89.11541,13261.76,179.63
8.900108,S,8.900108,1.21976,0.0007515381,0.5305099,0.0001183496,0,49.74107,117.4998,0.02616891,86.45895,105.725,3.487074,-108.1735768018,-108.167,-1.192824,1295.9153540149,1295.642,20.05281,88.82391,89.1133,13391.82,181.6413
9.000111,S,9.000111,1.210245,0.0007864202,0.5322883,0.000121972,0,49.74107,115.3842,0.02639599,86.45895,105.7148,3.485226,-106.805058913579,-106.7986,-1.174584,1285.17519487079,1284.902,19.93456,88.81937,89.11115,13520.79,183.6407
9.100113,S,9.100113,1.200841,0.0008129782,0.534054,0.0001264109,0,49.74107,113.3126,0.02677681,86.45895,105.7048,3.483417,-105.465144511427,-105.4588,-1.15681,1274.56805215945,1274.295,19.81808,88.8148,89.109,13648.69,185.6283
9.200115,S,9.200115,1.191549,0.0008097195,0.5358065,0.0001262346,0,49.74107,111.284,0.02617509,86.45895,105.695,3.481644,-104.153025583719,-104.1468,-1.138766,1264.09492583255,1263.822,19.70338,88.81017,89.10681,13775.55,187.6043
9.300117,S,9.300117,1.182367,0.0008220262,0.5375462,0.0001282429,0,49.74107,109.2977,0.02603249,86.45895,105.6854,3.479907,-102.868212250298,-102.8621,-1.121372,1253.75081713972,1253.478,19.59047,88.80553,89.10461,13901.36,189.569
9.40012,S,9.40012,1.17329,0.0008086102,0.5392736,0.0001253778,0,49.74107,107.352,0.02491793,86.45895,105.676,3.478207,-101.609694390524,-101.6037,-1.103694,1243.53372570725,1243.261,19.47931,88.80081,89.10236,14026.14,191.5225
9.500122,S,9.500122,1.164319,0.000850986,0.5409883,0.0001310022,0,49.74107,105.4462,0.02549266,86.45895,105.6668,3.476532,-100.376990627774,-100.3711,-1.087443,1233.4406509389,1233.168,19.36984,88.79612,89.10011,14149.91,193.4649
9.600124,S,9.600124,1.155451,0.0008768752,0.5426906,0.0001352131,0,49.74107,103.5795,0.02576537,86.45895,105.6577,3.474889,-99.1695169454631,-99.16373,-1.071328,1223.47059106572,1223.198,19.26197,88.79138,89.09782,14272.68,195.3965
9.700127,S,9.700127,1.146683,0.0008764464,0.5440409,0.0001354231,0,49.74107,101.6872,0.02527127,86.45895,105.6488,3.473283,-97.9455054543137,-97.93983,-1.05439,1213.62154758731,1213.349,19.15575,88.78658,89.09551,14394.46,197.3173
9.800129,S,9.800129,1.138021,0.0008654025,0.544913,0.0001328337,0,49.74107,99.75048,0.0242772,86.45895,105.6402,3.471728,-96.6927766113643,-96.68722,-1.036599,1203.89652235997,1203.624,19.0513,88.78173,89.09318,14515.26,199.2277
9.900131,S,9.900131,1.129465,0.00088916,0.5457786,0.0001355526,0,49.74107,97.85825,0.0242658,86.45895,105.6317,3.470181,-95.4688273023781,-95.46338,-1.019836,1194.29551451741,1194.023,18.94858,88.77688,89.09082,14635.09,201.1277
10.00013,S,10.00013,1.121011,0.0009446916,0.5466379,0.0001432097,0,49.74107,96.00925,0.02511278,86.45895,105.6233,3.468658,-94.2728463673927,-94.2675,-1.003995,1184.81552239309,1184.543,18.84748,88.77203,89.08843,14753.97,203.0174
10.10014,S,10.10014,1.112657,0.0009503529,0.547491,0.0001453212,0,49.74107,94.20216,0.02496462,86.45895,105.6152,3.467197,-93.1039609377813,-93.09872,-0.9878647,1175.45354569753,1175.181,18.74796,88.7671,89.08602,14871.91,204.8972
10.20014,S,10.20014,1.104401,0.0009388264,0.5483381,0.0001425625,0,49.74107,92.43584,0.02399454,86.45895,105.6073,3.465757,-91.9614723510467,-91.95634,-0.971561,1166.20658628846,1165.934,18.65007,88.76212,89.08358,14988.92,206.7671
10.30014,S,10.30014,1.09624,0.0009570047,0.5491791,0.0001455322,0,49.74107,90.70895,0.02400015,86.45895,105.5995,3.464349,-90.8444726972665,-90.83944,-0.9562218,1157.07264367283,1156.8,18.55377,88.75712,89.08112,15105.01,208.6273
10.40014,S,10.40014,1.088174,0.0009507473,0.5500143,0.0001436649,0,49.74107,89.02058,0.02321608,86.45895,105.5919,3.46298,-89.7523900058138,-89.74746,-0.94071,1148.0487174665,1147.776,18.45901,88.75207,89.07862,15220.19,210.4779
10.50014,S,10.50014,1.0802,0.0009805431,0.5508435,0.0001470269,0,49.74107,87.3699,0.02328382,86.45895,105.5845,3.461641,-88.6846753240447,-88.67984,-0.926075,1139.13380730904,1138.861,18.36576,88.74701,89.0761,15334.48,212.3191
10.60015,S,10.60015,1.072315,0.001031148,0.5516672,0.0001548169,0,49.74107,85.75524,0.02402863,86.45895,105.5772,3.46032,-87.6402672282962,-87.63552,-0.912181,1130.32391184053,1130.051,18.27392,88.74194,89.07355,15447.88,214.1511
10.70015,S,10.70015,1.06452,0.001034104,0.552485,0.0001552068,0,49.74107,84.17619,0.02361072,86.45895,105.5702,3.459054,-86.618893369291,-86.61424,-0.8978406,1121.61903111613,1121.346,18.18349,88.73679,89.07098,15560.41,215.9739
